Article Index,Ticker,Source,Date,Article Headline,URL,Neutral,Positive,Negative,Sentiment,Returns
8084,EQNR,ProQuest,2020-08-11,Equinor appoints chief to accelerate green energy push: Oil &amp; gas [Europe Region],https://www.proquest.com/newspapers/equinor-appoints-chief-accelerate-green-energy/docview/2441394812/se-2?accountid=7064,0.11765293125063175,0.5000818129628896,0.3822652343660593,Positive,0.0024738244310218427
8085,EQNR,ProQuest,2020-08-11,Equinor/Anders Opedal: house of the four winds: Twitter: @FTLex [Asia Region],https://www.proquest.com/newspapers/equinor-anders-opedal-house-four-winds/docview/2441394649/se-2?accountid=7064,0.2678098157048225,0.06964198360219595,0.6625482141971588,Negative,0.0024738244310218427
8086,EQNR,ProQuest,2020-08-11,Equinor appoints chief to accelerate green energy push: Oil &amp; gas [Asia Region],https://www.proquest.com/newspapers/equinor-appoints-chief-accelerate-green-energy/docview/2441394569/se-2?accountid=7064,0.11765293125063175,0.5000818129628896,0.3822652343660593,Positive,0.0024738244310218427
8087,EQNR,ProQuest,2020-08-11,Equinor/Anders Opedal: house of the four winds: Twitter: @FTLex [Middleeast Region],https://www.proquest.com/newspapers/equinor-anders-opedal-house-four-winds/docview/2441394473/se-2?accountid=7064,0.2678098157048225,0.06964198360219595,0.6625482141971588,Negative,0.0024738244310218427
8088,EQNR,ProQuest,2020-08-11,Equinor/Anders Opedal: house of the four winds: Twitter: @FTLex [Europe Region],https://www.proquest.com/newspapers/equinor-anders-opedal-house-four-winds/docview/2441394260/se-2?accountid=7064,0.2678098157048225,0.06964198360219595,0.6625482141971588,Negative,0.0024738244310218427
8079,EQNR,ProQuest,2020-08-27,"Equinor to cut jobs in canada, u.s. u.k., after oil price fall; Energy",https://www.proquest.com/newspapers/equinor-cut-jobs-canada-u-s-k-after-oil-price/docview/2437661249/se-2?accountid=7064,0.0162481311708688,0.9416674375534058,0.0420844256877899,Positive,-0.009907091232432053
8078,EQNR,ProQuest,2020-09-01,"Opedal to lead Equinor as new President, CEO",https://www.proquest.com/newspapers/opedal-lead-equinor-as-new-president-ceo/docview/2462209001/se-2?accountid=7064,0.0322466567158699,0.0195289216935634,0.9482244849205016,Negative,0.0006231280412845042
8076,EQNR,ProQuest,2020-09-10,Oil Major BP Gives a Taste of How It Will Go Green; Deal to buy into wind farms off New York and Massachusetts showcases U.K. firm's ambitions in clean energy,https://www.proquest.com/newspapers/oil-major-bp-gives-taste-how-will-go-green-deal/docview/2441314078/se-2?accountid=7064,0.38300206139683723,0.0500279241241514,0.5669699460268021,Negative,-0.016108120575411
8077,EQNR,ProQuest,2020-09-10,BP Enters Offshore Wind Market With $1.1 Billion Equinor Deal. Why The Stock Is Falling.,https://www.proquest.com/newspapers/bp-enters-offshore-wind-market-with-1-billion/docview/2441243543/se-2?accountid=7064,0.39150148164480925,0.5407981276512146,0.06770040374249214,Positive,-0.016108120575411
8065,EQNR,ProQuest,2020-09-11,BP/Equinor: spinning windmills: Twitter: @FTLex [Usa Region],https://www.proquest.com/newspapers/bp-equinor-spinning-windmills/docview/2449770596/se-2?accountid=7064,0.848802924156189,0.0094729783013463,0.1417241394519806,Neutral,0.022920689301693775
8066,EQNR,ProQuest,2020-09-11,BP wades into offshore wind sector with stake deals: Energy [Usa Region],https://www.proquest.com/newspapers/bp-wades-into-offshore-wind-sector-with-stake/docview/2449770460/se-2?accountid=7064,0.5406499058008194,0.21401432668790216,0.24533581733703608,Neutral,0.022920689301693775
8067,EQNR,ProQuest,2020-09-11,BP/Equinor: spinning windmills: Twitter: @FTLex,https://www.proquest.com/newspapers/bp-equinor-spinning-windmills/docview/2449770353/se-2?accountid=7064,0.848802924156189,0.0094729783013463,0.1417241394519806,Neutral,0.022920689301693775
8068,EQNR,ProQuest,2020-09-11,BP/Equinor: spinning windmills: Twitter: @FTLex [Middleeast Region],https://www.proquest.com/newspapers/bp-equinor-spinning-windmills/docview/2449769973/se-2?accountid=7064,0.848802924156189,0.0094729783013463,0.1417241394519806,Neutral,0.022920689301693775
8069,EQNR,ProQuest,2020-09-11,BP/Equinor: spinning windmills: Twitter: @FTLex [Asia Region],https://www.proquest.com/newspapers/bp-equinor-spinning-windmills/docview/2449769951/se-2?accountid=7064,0.848802924156189,0.0094729783013463,0.1417241394519806,Neutral,0.022920689301693775
8070,EQNR,ProQuest,2020-09-11,BP wades into offshore wind sector with stake deals: Energy [Asia Region],https://www.proquest.com/newspapers/bp-wades-into-offshore-wind-sector-with-stake/docview/2449769790/se-2?accountid=7064,0.5406499058008194,0.21401432668790216,0.24533581733703608,Neutral,0.022920689301693775
8071,EQNR,ProQuest,2020-09-11,BP wades into offshore wind sector with stake deals: Energy [Europe Region],https://www.proquest.com/newspapers/bp-wades-into-offshore-wind-sector-with-stake/docview/2449769663/se-2?accountid=7064,0.5406499058008194,0.21401432668790216,0.24533581733703608,Neutral,0.022920689301693775
8072,EQNR,ProQuest,2020-09-11,BP/Equinor: spinning windmills: Twitter: @FTLex [Europe Region],https://www.proquest.com/newspapers/bp-equinor-spinning-windmills/docview/2449769647/se-2?accountid=7064,0.848802924156189,0.0094729783013463,0.1417241394519806,Neutral,0.022920689301693775
8073,EQNR,ProQuest,2020-09-11,BP wades into offshore wind sector with stake deals: Energy,https://www.proquest.com/newspapers/bp-wades-into-offshore-wind-sector-with-stake/docview/2449769634/se-2?accountid=7064,0.5406499058008194,0.21401432668790216,0.24533581733703608,Neutral,0.022920689301693775
8074,EQNR,ProQuest,2020-09-11,BP enters offshore wind with US$1.1B deal; Pairs with equinor,https://www.proquest.com/newspapers/bp-enters-offshore-wind-with-us-1-1b-deal-pairs/docview/2441706684/se-2?accountid=7064,0.37764455750584597,0.44546246249228716,0.17689299583435059,Positive,0.022920689301693775
8075,EQNR,ProQuest,2020-09-11,BP Provides a Taste Of How It Will Go Green,https://www.proquest.com/newspapers/bp-provides-taste-how-will-go-green/docview/2441453193/se-2?accountid=7064,0.42979053407907486,0.0680479854345321,0.5021614730358124,Negative,0.022920689301693775
8060,EQNR,ProQuest,2020-09-14,BP banks on greener future with reduced hydrocarbon output: Oil &amp; gas. Energy transition New chief seeks to convince investors push into renewables will still deliver value for them [Usa Region],https://www.proquest.com/newspapers/bp-banks-on-greener-future-with-reduced/docview/2450889841/se-2?accountid=7064,0.2069957169393698,0.6455949246883392,0.14740936706463492,Positive,-0.002560811777649441
8061,EQNR,ProQuest,2020-09-14,BP banks on greener future with reduced hydrocarbon output: Oil &amp; gas. Energy transition New chief seeks to convince investors push into renewables will still deliver value for them,https://www.proquest.com/newspapers/bp-banks-on-greener-future-with-reduced/docview/2450889400/se-2?accountid=7064,0.19371010983983672,0.6557271977265676,0.15056272099415458,Positive,-0.002560811777649441
8062,EQNR,ProQuest,2020-09-14,BP banks on greener future with reduced hydrocarbon output: Oil &amp; gas. Energy transition New chief seeks to convince investors push into renewables will still deliver value for them [Asia Region],https://www.proquest.com/newspapers/bp-banks-on-greener-future-with-reduced/docview/2450887728/se-2?accountid=7064,0.2069957169393698,0.6455949246883392,0.14740936706463492,Positive,-0.002560811777649441
8063,EQNR,ProQuest,2020-09-14,BP banks on greener future with reduced hydrocarbon output: Oil &amp; gas. Energy transition New chief seeks to convince investors push into renewables will still deliver value for them [Europe Region],https://www.proquest.com/newspapers/bp-banks-on-greener-future-with-reduced/docview/2450887293/se-2?accountid=7064,0.2069957169393698,0.6455949246883392,0.14740936706463492,Positive,-0.002560811777649441
8064,EQNR,ProQuest,2020-09-14,BP Says Oil Demand May Have Already Peaked. Why That's Not Bad News For Investors.,https://www.proquest.com/newspapers/bp-says-oil-demand-may-have-already-peaked-why/docview/2442304173/se-2?accountid=7064,0.4682422019541264,0.45507566584274173,0.0766821429133415,Neutral,-0.002560811777649441
8059,EQNR,ProQuest,2020-09-30,Vietnam: Ample potential for Norwegian wind energy cooperation,https://www.proquest.com/newspapers/vietnam-ample-potential-norwegian-wind-energy/docview/2447027899/se-2?accountid=7064,0.811010479927063,0.0081444580573588,0.18084507435560226,Neutral,0.007885369376121387
8058,EQNR,ProQuest,2020-10-02,Big wind projects blow through the US East Coast,https://www.proquest.com/newspapers/big-wind-projects-blow-through-us-east-coast/docview/2448045619/se-2?accountid=7064,0.21970416605472565,0.01356134265661236,0.766734528541565,Negative,0.005776155280039719
8057,EQNR,ProQuest,2020-10-06,World in Brief,https://www.proquest.com/newspapers/world-brief/docview/2448649342/se-2?accountid=7064,0.43060219287872314,0.0969801852479577,0.4724176228046417,Negative,-0.015840256893827398
8056,EQNR,ProQuest,2020-10-08,Norway strike could shut giant sverdrup oilfield; Energy,https://www.proquest.com/newspapers/norway-strike-could-shut-giant-sverdrup-oilfield/docview/2449355099/se-2?accountid=7064,0.0167645551264286,0.9594322443008424,0.0238031893968582,Positive,0.020223089398333283
8055,EQNR,ProQuest,2020-10-16,Norway: Statement from PM Solberg at the signing of MOU Northern Lights,https://www.proquest.com/newspapers/norway-statement-pm-solberg-at-signing-mou/docview/2451136870/se-2?accountid=7064,0.8074707984924316,0.0092240143567323,0.1833052337169647,Neutral,-0.00909070991190919
8054,EQNR,ProQuest,2020-10-20,"Total, BP lead charge in green strategic shift",https://www.proquest.com/newspapers/total-bp-lead-charge-green-strategic-shift/docview/2451996364/se-2?accountid=7064,0.39162444695830345,0.16436898087461788,0.4440065970023473,Negative,0.011299401561699396
8053,EQNR,ProQuest,2020-11-09,Enhanced Emerson software identifies complex faults in reservoir structures,https://www.proquest.com/newspapers/enhanced-emerson-software-identifies-complex/docview/2462344995/se-2?accountid=7064,0.2669945880770683,0.00813078042119735,0.7248746156692505,Negative,0.08120312996906143
8051,EQNR,ProQuest,2020-11-17,Hydrogen offers a new road in drive to slash carbon emissions: Gas among technologies backed by Johnson to deliver environmentally sound industrial ambition,https://www.proquest.com/newspapers/hydrogen-offers-new-road-drive-slash-carbon/docview/2470806259/se-2?accountid=7064,0.0819009443124135,0.0421869667867819,0.8759121100107828,Negative,0.007858513361375552
8052,EQNR,ProQuest,2020-11-17,How Renewable Energy Can Pay Off for Big Oil,https://www.proquest.com/newspapers/how-renewable-energy-can-pay-off-big-oil/docview/2461048554/se-2?accountid=7064,0.3651945935562253,0.48204342322424054,0.15276202373206615,Positive,0.007858513361375552
8049,EQNR,ProQuest,2020-11-18,Equinor boosts capacity from Johan Sverdrup field,https://www.proquest.com/newspapers/equinor-boosts-capacity-johan-sverdrup-field/docview/2463108511/se-2?accountid=7064,0.4611357599496841,0.010978763923048949,0.5278854966163635,Negative,-0.01039639786755675
8050,EQNR,ProQuest,2020-11-18,"Panasonic Is the Latest Company Betting on Electric Vehicles, Powering Past Its Tesla Partnership to Explore a Venture in Norway",https://www.proquest.com/newspapers/panasonic-is-latest-company-betting-on-electric/docview/2461402862/se-2?accountid=7064,0.5601571351289749,0.016443781089037598,0.42339907586574554,Neutral,-0.01039639786755675
8048,EQNR,ProQuest,2020-11-23,Aker Solutions wins Equinor contract in Brazil,https://www.proquest.com/newspapers/aker-solutions-wins-equinor-contract-brazil/docview/2463208896/se-2?accountid=7064,0.774484395980835,0.0065435334108769,0.2189720422029495,Neutral,0.04114150181474319
8043,EQNR,ProQuest,2020-12-01,Europe's oil majors struggle to bring investors along on renewables ride: Big ambitions over clean fuel have yet to be matched with cash while share prices take a battering [Usa Region],https://www.proquest.com/newspapers/europes-oil-majors-struggle-bring-investors-along/docview/2474391882/se-2?accountid=7064,0.20774094015359876,0.2511537596583366,0.541105310122172,Negative,0.02477165348918975
8044,EQNR,ProQuest,2020-12-01,Europe's oil majors struggle to bring investors along on renewables ride: Big ambitions over clean fuel have yet to be matched with cash while share prices take a battering [Asia Region],https://www.proquest.com/newspapers/europes-oil-majors-struggle-bring-investors-along/docview/2474390117/se-2?accountid=7064,0.20774094015359876,0.2511537596583366,0.541105310122172,Negative,0.02477165348918975
8045,EQNR,ProQuest,2020-12-01,Europe's oil majors struggle to bring investors along on renewables ride: Big ambitions over clean fuel have yet to be matched with cash while share prices take a battering,https://www.proquest.com/newspapers/europes-oil-majors-struggle-bring-investors-along/docview/2474389715/se-2?accountid=7064,0.20774094015359876,0.2511537596583366,0.541105310122172,Negative,0.02477165348918975
8046,EQNR,ProQuest,2020-12-01,Europe's oil majors struggle to bring investors along on renewables ride: Big ambitions over clean fuel have yet to be matched with cash while share prices take a battering [Europe Region],https://www.proquest.com/newspapers/europes-oil-majors-struggle-bring-investors-along/docview/2474389603/se-2?accountid=7064,0.20774094015359876,0.2511537596583366,0.541105310122172,Negative,0.02477165348918975
8047,EQNR,ProQuest,2020-12-01,Equinor renews bet in natural gas project at Campos Basin,https://www.proquest.com/newspapers/equinor-renews-bet-natural-gas-project-at-campos/docview/2465886805/se-2?accountid=7064,0.2310983538627624,0.0067855636589229,0.7621160745620728,Negative,0.02477165348918975
8042,EQNR,ProQuest,2020-12-03,Innovative industry pioneers driving sustainability forward,https://www.proquest.com/newspapers/innovative-industry-pioneers-driving/docview/2466161774/se-2?accountid=7064,0.39736902713775635,0.0110705182887613,0.5915604531764984,Negative,-0.0018622658384483959
8041,EQNR,ProQuest,2020-12-04,Italy's Eni Buys Stake in World's Largest Offshore Wind Project from SSE and Equinor. Here's What It Means.,https://www.proquest.com/newspapers/italys-eni-buys-stake-worlds-largest-offshore/docview/2466759425/se-2?accountid=7064,0.8140100836753845,0.0684163691475987,0.11757355183362955,Neutral,0.040422874714605816
8040,EQNR,ProQuest,2020-12-05,Eni buys 20% stake in Dogger Bank offshore wind farm: News round-up,https://www.proquest.com/newspapers/eni-buys-20-stake-dogger-bank-offshore-wind-farm/docview/2474991680/se-2?accountid=7064,0.9346377849578856,0.0127622708678245,0.0525998398661613,Neutral,-0.012552250666021059
4304,EQNR,Investment Research,2020-12-07,Norwegian Hydrogen Strategy,,0.2213803827762603,0.014102691784501,0.7645168900489807,Negative,-0.012552250666021059
8038,EQNR,ProQuest,2020-12-17,Norway: Funding for Longship and Northern Lights approved,https://www.proquest.com/newspapers/norway-funding-longship-northern-lights-approved/docview/2470295589/se-2?accountid=7064,0.3863201607018709,0.01207937300205225,0.6016004532575606,Negative,0.0035670213352918534
8039,EQNR,ProQuest,2020-12-17,Norway: Northern Lights - transport and storage of CO2,https://www.proquest.com/newspapers/norway-northern-lights-transport-storage-co2/docview/2470295560/se-2?accountid=7064,0.0324638783931732,0.0214669834822416,0.9460691809654236,Negative,0.0035670213352918534
8037,EQNR,ProQuest,2020-12-24,Activist files climate resolution with BP; Shareholder has oil giant's support,https://www.proquest.com/newspapers/activist-files-climate-resolution-with-bp/docview/2472394865/se-2?accountid=7064,0.054679283872246645,0.18219242244958875,0.7631282806396484,Negative,-0.0024492443377411854
8035,EQNR,ProQuest,2021-01-13,Equinor decamps Alberta to East Coast; Energy; Offshore focus,https://www.proquest.com/newspapers/equinor-decamps-alberta-east-coast-energy/docview/2477388227/se-2?accountid=7064,0.05949313379824155,0.8031909763813019,0.13731590472161764,Positive,0.004717154189246786
8036,EQNR,ProQuest,2021-01-13,Equinor decamps Alberta to East Coast; Offshore focus,https://www.proquest.com/newspapers/equinor-decamps-alberta-east-coast-offshore-focus/docview/2477388171/se-2?accountid=7064,0.05949313379824155,0.8031909763813019,0.13731590472161764,Positive,0.004717154189246786
8034,EQNR,ProQuest,2021-01-21,Equinor divests stake in oilsands' athabasca oil; Energy,https://www.proquest.com/newspapers/equinor-divests-stake-oilsands-athabasca-oil/docview/2479583205/se-2?accountid=7064,0.0693447217345237,0.0147241009399294,0.9159311056137084,Negative,-0.007117035824881768
8033,EQNR,ProQuest,2021-02-01,Corvus to develop hydrogen fuel cell systems,https://www.proquest.com/newspapers/corvus-develop-hydrogen-fuel-cell-systems/docview/2484206753/se-2?accountid=7064,0.7667099833488464,0.00704993773251765,0.22624005749821657,Neutral,0.014664557199655537
8032,EQNR,ProQuest,2021-02-02,BP Stock Falls as Profits Plunge to End Tough Year. Why It May Now Be a Bargain.,https://www.proquest.com/newspapers/bp-stock-falls-as-profits-plunge-end-tough-year/docview/2484827901/se-2?accountid=7064,0.0216492665931582,0.9638781845569611,0.01447257725521915,Positive,0.007781931466722014
8031,EQNR,ProQuest,2021-02-06,Floating Wind Turbines Buoy Hopes of Expanding Renewable Energy; Offshore wind farms that don't need to be embedded in the seafloor could open up new areas to clean-power generation,https://www.proquest.com/newspapers/floating-wind-turbines-buoy-hopes-expanding/docview/2486851813/se-2?accountid=7064,0.19648433104157442,0.030377591960132077,0.773138090968132,Negative,0.00559580133527926
8030,EQNR,ProQuest,2021-02-12,The Future of Everything: The Energy & Climate Issue --- A Sea Change For Wind Power: Turbines that float could open up deeper waters to clean power generation.,https://www.proquest.com/newspapers/future-everything-energy-amp-climate-issue-sea/docview/2488477845/se-2?accountid=7064,0.2599865347146988,0.09932342451065773,0.6406899789969126,Negative,0.00559580133527926
8029,EQNR,ProQuest,2021-02-13,"Norway oil, gas output at risk from strike",https://www.proquest.com/newspapers/norway-oil-gas-output-at-risk-strike/docview/2489055217/se-2?accountid=7064,0.0075988611206412,0.9660900235176086,0.0263111107051372,Positive,-0.0016321994007910678
8027,EQNR,ProQuest,2021-02-17,Aker Solutions wins huge Equinor offshore contract,https://www.proquest.com/newspapers/aker-solutions-wins-huge-equinor-offshore/docview/2490247628/se-2?accountid=7064,0.3816829919815063,0.0089471461251378,0.6093698740005493,Negative,-0.0016321994007910678
8028,EQNR,ProQuest,2021-02-17,How an International Stock Fund Stays a Step Ahead of Wall Street's Analysts,https://www.proquest.com/newspapers/how-international-stock-fund-stays-step-ahead/docview/2490017729/se-2?accountid=7064,0.22905832032362616,0.0509432970235745,0.7199984192848206,Negative,-0.0016321994007910678
8024,EQNR,ProQuest,2021-02-18,Total chief warns of renewable energy bubble: Pouyanné says supermajors are paying 'crazy' prices for scarce green assets as they respond to pressure from investors [Usa Region],https://www.proquest.com/newspapers/total-chief-warns-renewable-energy-bubble/docview/2503046176/se-2?accountid=7064,0.22760245855897662,0.2850044481456279,0.4873930811882019,Negative,-0.02833784187486088
8025,EQNR,ProQuest,2021-02-18,Total chief warns of renewable energy bubble: Pouyanné says supermajors are paying 'crazy' prices for scarce green assets as they respond to pressure from investors [Asia Region],https://www.proquest.com/newspapers/total-chief-warns-renewable-energy-bubble/docview/2503045276/se-2?accountid=7064,0.22760245855897662,0.2850044481456279,0.4873930811882019,Negative,-0.02833784187486088
8026,EQNR,ProQuest,2021-02-18,Total chief warns of renewable energy bubble: Pouyanné says supermajors are paying 'crazy' prices for scarce green assets as they respond to pressure from investors [Europe Region],https://www.proquest.com/newspapers/total-chief-warns-renewable-energy-bubble/docview/2503044968/se-2?accountid=7064,0.22903501708060503,0.27429949864745135,0.49666550755500793,Negative,-0.02833784187486088
8023,EQNR,ProQuest,2021-03-18,Petrobras on the development of block BM-C-33,https://www.proquest.com/newspapers/petrobras-on-development-block-bm-c-33/docview/2503428071/se-2?accountid=7064,0.0445254780352115,0.0123809995129704,0.9430935978889464,Negative,-0.040666336051387364
8022,EQNR,ProQuest,2021-04-19,"Shell, Exxon Look to Profit From Capturing Customers' Carbon Emissions; Big oil companies are exploring charging for carbon storage, hoping to benefit from the drive to reduce emissions",https://www.proquest.com/newspapers/shell-exxon-look-profit-capturing-customers/docview/2514565663/se-2?accountid=7064,0.11131864041090006,0.023645437943438635,0.865035891532898,Negative,0.002019416338733926
8021,EQNR,ProQuest,2021-04-20,Oil Giants Turn to Carbon Storage,https://www.proquest.com/newspapers/oil-giants-turn-carbon-storage/docview/2514964181/se-2?accountid=7064,0.1249992214143276,0.01659324904903765,0.858407586812973,Negative,-0.02518913055955141
8017,EQNR,ProQuest,2021-04-26,US offshore windpower project tests strength of Biden green jobs promise: First commercial-scale turbine scheme highlights challenges and opportunities facing states [Usa Region],https://www.proquest.com/newspapers/us-offshore-windpower-project-tests-strength/docview/2531870422/se-2?accountid=7064,0.2146500572562217,0.034991988912224735,0.7503579060236613,Negative,0.01007030896359229
8018,EQNR,ProQuest,2021-04-26,US offshore windpower project tests strength of Biden green jobs promise: First commercial-scale turbine scheme highlights challenges and opportunities facing states [Europe Region],https://www.proquest.com/newspapers/us-offshore-windpower-project-tests-strength/docview/2531868042/se-2?accountid=7064,0.2146500572562217,0.034991988912224735,0.7503579060236613,Negative,0.01007030896359229
8019,EQNR,ProQuest,2021-04-26,US offshore windpower project tests strength of Biden green jobs promise: First commercial-scale turbine scheme highlights challenges and opportunities facing states [Asia Region],https://www.proquest.com/newspapers/us-offshore-windpower-project-tests-strength/docview/2531867350/se-2?accountid=7064,0.2146500572562217,0.034991988912224735,0.7503579060236613,Negative,0.01007030896359229
8020,EQNR,ProQuest,2021-04-26,US offshore windpower project tests strength of Biden green jobs promise: First commercial-scale turbine scheme highlights challenges and opportunities facing states,https://www.proquest.com/newspapers/us-offshore-windpower-project-tests-strength/docview/2531866940/se-2?accountid=7064,0.2146500572562217,0.034991988912224735,0.7503579060236613,Negative,0.01007030896359229
8016,EQNR,ProQuest,2021-05-03,Russia: Ara Partners Backs Management in px Group Buyout,https://www.proquest.com/newspapers/russia-ara-partners-backs-management-px-group/docview/2519899296/se-2?accountid=7064,0.5149447868267695,0.0091292788274586,0.47592594226201373,Neutral,0.014800107479761904
8015,EQNR,ProQuest,2021-05-31,Brazilian energy matrix to receive investments of R$ 400 billion over next ten years,https://www.proquest.com/newspapers/brazilian-energy-matrix-receive-investments-r-400/docview/2535208168/se-2?accountid=7064,0.3083919938653707,0.0177664496004581,0.6738415360450745,Negative,-0.02793321991462805
8014,EQNR,ProQuest,2021-07-06,Modec awarded contract for 2m barrels FPSO project in Brazil,https://www.proquest.com/newspapers/modec-awarded-contract-2m-barrels-fpso-project/docview/2548653947/se-2?accountid=7064,0.1643336936831474,0.0077659601811319,0.8279003798961639,Negative,-0.02793321991462805
8013,EQNR,ProQuest,2021-07-14,Ardyne and Equinor extend technology partnership,https://www.proquest.com/newspapers/ardyne-equinor-extend-technology-partnership/docview/2551057432/se-2?accountid=7064,0.7112113237380981,0.00822742539457975,0.2805612310767174,Neutral,-0.0019615740175700225
8012,EQNR,ProQuest,2021-09-15,Siemens Energy wins key North Sea project contract,https://www.proquest.com/newspapers/siemens-energy-wins-key-north-sea-project/docview/2572440608/se-2?accountid=7064,0.7730236053466797,0.0141910882666707,0.2127852886915207,Neutral,0.04851860650065576
8007,EQNR,ProQuest,2021-09-21,Fears of winter energy squeeze grow after gas prices soar across Europe [Usa Region],https://www.proquest.com/newspapers/fears-winter-energy-squeeze-grow-after-gas-prices/docview/2583707236/se-2?accountid=7064,0.2750707864761352,0.6862789392471313,0.0386502332985401,Positive,0.007349840358093829
8008,EQNR,ProQuest,2021-09-21,Europe fears winter woes following surge in prices: Aid plan,https://www.proquest.com/newspapers/europe-fears-winter-woes-following-surge-prices/docview/2583707120/se-2?accountid=7064,0.08454451709985729,0.8144202530384064,0.10103523358702654,Positive,0.007349840358093829
8009,EQNR,ProQuest,2021-09-21,Fears mount for winter energy crisis after gas prices soar across Europe [Middleeast Region],https://www.proquest.com/newspapers/fears-mount-winter-energy-crisis-after-gas-prices/docview/2583706052/se-2?accountid=7064,0.2879824340343475,0.6728990077972412,0.0391185469925403,Positive,0.007349840358093829
8010,EQNR,ProQuest,2021-09-21,Fears of winter energy squeeze grow after gas prices soar across Europe [Asia Region],https://www.proquest.com/newspapers/fears-winter-energy-squeeze-grow-after-gas-prices/docview/2583705275/se-2?accountid=7064,0.2750707864761352,0.6862789392471313,0.0386502332985401,Positive,0.007349840358093829
8011,EQNR,ProQuest,2021-09-21,Fears mount for winter energy crisis after gas prices soar across Europe [Europe Region],https://www.proquest.com/newspapers/fears-mount-winter-energy-crisis-after-gas-prices/docview/2583705262/se-2?accountid=7064,0.2879824340343475,0.6728990077972412,0.0391185469925403,Positive,0.007349840358093829
8006,EQNR,ProQuest,2021-09-30,‘Defining moment’ for the world on natural gas,https://www.proquest.com/newspapers/defining-moment-world-on-natural-gas/docview/2577724970/se-2?accountid=7064,0.6358720660209656,0.014076786426206368,0.3500511633853118,Neutral,0.02656998047541137
8005,EQNR,ProQuest,2021-10-04,"Russia: Russian Rosneft, Norwegian Equinor agree on cooperation in carbon management",https://www.proquest.com/newspapers/russia-russian-rosneft-norwegian-equinor-agree-on/docview/2578196884/se-2?accountid=7064,0.6786419153213501,0.0083391787484288,0.3130188584327698,Neutral,0.00722162103252888
8004,EQNR,ProQuest,2021-10-23,"Sembmarine share price dips below S$0.08 offer price; customer to move unfinished vessel out of yard: Work will now be done in Norway after delay due to ""serious manpower shortages"": report",https://www.proquest.com/newspapers/sembmarine-share-price-dips-below-s-0-08-offer/docview/2584663194/se-2?accountid=7064,0.11124290712177749,0.30980540066957474,0.5789516717195511,Negative,0.01775350189809899
8003,EQNR,ProQuest,2021-10-24,Schlumberger wins big at 2021 World Oil Awards,https://www.proquest.com/newspapers/schlumberger-wins-big-at-2021-world-oil-awards/docview/2584875958/se-2?accountid=7064,0.709964394569397,0.0096829230897128,0.2803526893258094,Neutral,0.01775350189809899
8002,EQNR,ProQuest,2021-10-25,"World: COP26 bans oil company sponsorship, documents reveal",https://www.proquest.com/newspapers/world-cop26-bans-oil-company-sponsorship/docview/2585050887/se-2?accountid=7064,0.0727748461067676,0.39370186626911163,0.5335233211517334,Negative,0.01775350189809899
8001,EQNR,ProQuest,2021-10-29,Vietnam: Vietnam aims for greener energy transition,https://www.proquest.com/newspapers/vietnam-aims-greener-energy-transition/docview/2587264885/se-2?accountid=7064,0.7304819524288177,0.0088362409733235,0.2606818377971649,Neutral,-0.019282630020154734
8000,EQNR,ProQuest,2021-11-01,Sembmarine faces a tough week ahead: Temasek's offer for the beleaguered O&amp;M company is due to close amid weak investor sentiment,https://www.proquest.com/newspapers/sembmarine-faces-tough-week-ahead/docview/2589991135/se-2?accountid=7064,0.017136486247181833,0.9513323704401652,0.031531151384115164,Positive,0.03185199710284192
7998,EQNR,ProQuest,2021-12-01,"Vermilion buys more European gas production, bumps budget; Moves forward after 2020 retrenchment",https://www.proquest.com/newspapers/vermilion-buys-more-european-gas-production-bumps/docview/2774546128/se-2?accountid=7064,0.7835521697998047,0.15482614313562706,0.0616216355313857,Neutral,-0.017158864033774646
7999,EQNR,ProQuest,2021-12-01,"Electricity-Market Tech Platform Voltus Going Public in $1.3 Billion SPAC Deal; As part of merger with Broadscale Acquisition Corp., Voltus is raising a $100 million private investment in public equity",https://www.proquest.com/newspapers/electricity-market-tech-platform-voltus-going/docview/2604774925/se-2?accountid=7064,0.34582870453596115,0.013587794266641102,0.6405835151672363,Negative,-0.017158864033774646
7997,EQNR,ProQuest,2021-12-02,Electricity Startup Voltus to Go Public Via SPAC Merger,https://www.proquest.com/newspapers/electricity-startup-voltus-go-public-via-spac/docview/2605069698/se-2?accountid=7064,0.21830072999000544,0.0178545759990811,0.7638446688652039,Negative,0.03369882266569357
7996,EQNR,ProQuest,2021-12-05,Equinor scales down global presence but bets on Brazil,https://www.proquest.com/newspapers/equinor-scales-down-global-presence-bets-on/docview/2606506741/se-2?accountid=7064,0.24623376689851284,0.024964262731373248,0.728801965713501,Negative,0.023492609479781157
7995,EQNR,ProQuest,2021-12-15,Equinor to sell $1bn North Sea oilfield stake,https://www.proquest.com/newspapers/equinor-sell-1bn-north-sea-oilfield-stake/docview/2609902079/se-2?accountid=7064,0.5594222545623779,0.0860669985413551,0.3545107543468475,Neutral,0.023492609479781157
7994,EQNR,ProQuest,2021-12-21,"Equinor, Cognite partner to support digital ambitions",https://www.proquest.com/newspapers/equinor-cognite-partner-support-digital-ambitions/docview/2611889087/se-2?accountid=7064,0.7100695967674255,0.00776183651760215,0.28216852247714996,Neutral,0.05918062642239774
