Source,Unique_ID,Ticker,Date,URL,Finance,Production,Reserves/M&A,Regulatory,Green Energy,OG Price,Returns
ProQuest,PQ-2898719528,EQNR,2023-11-07,https://www.proquest.com/newspapers/offshore-plan-puts-wind-sails-upstate-ny-port/docview/2898719528/se-2?accountid=7064,Negative,Neutral,Neutral,Positive,Positive,Neutral,-0.03191800783007748
ProQuest,PQ-2890477362,EQNR,2023-11-16,https://www.proquest.com/newspapers/esg-roundup-market-talk/docview/2890477362/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,-0.03157574090624371
ProQuest,PQ-2890358045,EQNR,2023-11-16,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2890358045/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Positive,Negative,-0.03157574090624371
ProQuest,PQ-2890701433,EQNR,2023-11-17,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2890701433/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.025957607624223833
ProQuest,PQ-2899049427,EQNR,2023-12-07,https://www.proquest.com/newspapers/esg-roundup-market-talk/docview/2899049427/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Positive,Neutral,0.019140349202476425
ProQuest,PQ-2899046472,EQNR,2023-12-07,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2899046472/se-2?accountid=7064,Negative,Negative,Neutral,Positive,Positive,Neutral,0.019140349202476425
ProQuest,PQ-2900280617,EQNR,2023-12-11,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2900280617/se-2?accountid=7064,Neutral,Positive,Negative,Neutral,Neutral,Positive,-0.015589531967237003
ProQuest,PQ-2900101896,EQNR,2023-12-11,https://www.proquest.com/newspapers/vietnam-labour-cooperation-important-part-uae/docview/2900101896/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,-0.015589531967237003
ProQuest,PQ-2900606457,EQNR,2023-12-12,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2900606457/se-2?accountid=7064,Positive,Neutral,Neutral,Negative,Positive,Neutral,-0.005938630276545842
ProQuest,PQ-2902697790,EQNR,2023-12-18,https://www.proquest.com/newspapers/vietnam-expected-receive-green-investment-inflows/docview/2902697790/se-2?accountid=7064,Positive,Neutral,Positive,Positive,Positive,Neutral,0.02754370537598727
ProQuest,PQ-2916244189,EQNR,2023-12-20,https://www.proquest.com/newspapers/equinor-german-state-supplier-sefe-agree-€50bn/docview/2916244189/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.01800371513461363
ProQuest,PQ-2903909055,EQNR,2023-12-21,https://www.proquest.com/newspapers/world-euroviews-cop28-historic-outcome-whom/docview/2903909055/se-2?accountid=7064,Neutral,Negative,Negative,Negative,Negative,Neutral,0.016403977017148463
ProQuest,PQ-2917112745,EQNR,2023-12-23,https://www.proquest.com/newspapers/equinor-banned-restating-green-claims/docview/2917112745/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Negative,Neutral,0.02064803777441937
ProQuest,PQ-2920884153,EQNR,2024-01-03,https://www.proquest.com/newspapers/floating-turbines-prepare-harvest-high-winds/docview/2920884153/se-2?accountid=7064,Positive,Positive,Neutral,Positive,Positive,Neutral,0.02064803777441937
ProQuest,PQ-2909199519,EQNR,2024-01-03,https://www.proquest.com/newspapers/bp-equinor-cancel-big-new-york-offshore-wind/docview/2909199519/se-2?accountid=7064,Negative,Negative,Neutral,Negative,Negative,Neutral,0.02064803777441937
ProQuest,PQ-2921580932,EQNR,2024-01-05,https://www.proquest.com/newspapers/bp-equinor-offshore-wind-warmer-gusts/docview/2921580932/se-2?accountid=7064,Negative,Neutral,Negative,Positive,Positive,Neutral,-0.003112458999004697
ProQuest,PQ-2921580907,EQNR,2024-01-05,https://www.proquest.com/newspapers/bp-equinor-reset-us-offshore-wind-deal/docview/2921580907/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.003112458999004697
ProQuest,PQ-2911223600,EQNR,2024-01-08,https://www.proquest.com/newspapers/norways-equinor-leave-azerbaijan/docview/2911223600/se-2?accountid=7064,Neutral,Positive,Negative,Neutral,Positive,Positive,-0.03153287707992758
ProQuest,PQ-2918508903,EQNR,2024-01-26,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2918508903/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Negative,Neutral,0.01143853760445479
ProQuest,PQ-2922870266,EQNR,2024-02-07,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2922870266/se-2?accountid=7064,Positive,Positive,Negative,Neutral,Neutral,Positive,-0.07194246551912753
ProQuest,PQ-2922758113,EQNR,2024-02-07,https://www.proquest.com/newspapers/totalenergies-ramps-up-shareholder-returns/docview/2922758113/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.07194246551912753
ProQuest,PQ-2951383121,EQNR,2024-02-08,https://www.proquest.com/newspapers/day-markets/docview/2951383121/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.02657805519847045
ProQuest,PQ-2951383077,EQNR,2024-02-08,https://www.proquest.com/newspapers/day-markets/docview/2951383077/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,-0.02657805519847045
ProQuest,PQ-2923218863,EQNR,2024-02-08,https://www.proquest.com/newspapers/business-news-totalenergies-increase-dividends/docview/2923218863/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.02657805519847045
ProQuest,PQ-2923208956,EQNR,2024-02-08,https://www.proquest.com/newspapers/equinor-cuts-shareholder-payouts-sees-share-price/docview/2923208956/se-2?accountid=7064,Negative,Neutral,Positive,Neutral,Positive,Negative,-0.02657805519847045
ProQuest,PQ-2925059957,EQNR,2024-02-12,https://www.proquest.com/newspapers/esg-roundup-market-talk/docview/2925059957/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.0064884932102442505
ProQuest,PQ-2925391180,EQNR,2024-02-13,https://www.proquest.com/newspapers/energy-amp-utilities-roundup-market-talk/docview/2925391180/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.028820583960192603
ProQuest,PQ-2930458604,EQNR,2024-02-20,https://www.proquest.com/newspapers/vale-completes-installation-battery-system-that/docview/2930458604/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.020424127136628556
ProQuest,PQ-2928528487,EQNR,2024-02-20,https://www.proquest.com/newspapers/deepak-fertilisers-shares-surge-10-on-signing-lng/docview/2928528487/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Positive,Neutral,-0.020424127136628556
ProQuest,PQ-2928467891,EQNR,2024-02-20,https://www.proquest.com/newspapers/deepak-fertilisers-ties-up-with-equinor-lng/docview/2928467891/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Positive,Neutral,-0.020424127136628556
ProQuest,PQ-2928458403,EQNR,2024-02-20,https://www.proquest.com/newspapers/deepak-fertilisers-share-price-surges-nearly-10/docview/2928458403/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.020424127136628556
ProQuest,PQ-2928411925,EQNR,2024-02-20,https://www.proquest.com/newspapers/deepak-fertilisers-signs-15-yr-deal-buy-lng/docview/2928411925/se-2?accountid=7064,Positive,Positive,Neutral,Positive,Positive,Positive,-0.020424127136628556
ProQuest,PQ-2928360323,EQNR,2024-02-20,https://www.proquest.com/newspapers/deepak-fertilisers-enters-into-15-year-lng/docview/2928360323/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Positive,Neutral,-0.020424127136628556
ProQuest,PQ-2930491819,EQNR,2024-02-23,https://www.proquest.com/newspapers/bp-shell-are-worth-less-than-exxon-chevron-heres/docview/2930491819/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.010596505448100091
ProQuest,PQ-2933186896,EQNR,2024-02-29,https://www.proquest.com/newspapers/brazil-ppsa-will-sell-another-500-thousand/docview/2933186896/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,-0.01084768772558764
ProQuest,PQ-2942068060,EQNR,2024-03-07,https://www.proquest.com/newspapers/brazil-ppsa-sells-union-oil-mataripe-refinery/docview/2942068060/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Neutral,0.0038820680664231055
ProQuest,PQ-2957611642,EQNR,2024-03-15,https://www.proquest.com/newspapers/bp-equinor-blueprint-is-huge-boost-liberty-steel/docview/2957611642/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.0007610953583820912
ProQuest,PQ-2969094636,EQNR,2024-03-20,https://www.proquest.com/newspapers/nzt-power-boss-on-jobs-investment-skills-teesside/docview/2969094636/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Positive,Neutral,0.013988622132028672
ProQuest,PQ-3034416212,EQNR,2024-04-08,https://www.proquest.com/newspapers/tanzania-showcase-major-lng-projects-at-iae/docview/3034416212/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.00497510260267664
ProQuest,PQ-3047936891,EQNR,2024-04-30,https://www.proquest.com/newspapers/woodside-new-activists/docview/3047936891/se-2?accountid=7064,Negative,Positive,Negative,Neutral,Neutral,Neutral,-0.019181121827184233
ProQuest,PQ-3055497261,EQNR,2024-05-16,https://www.proquest.com/newspapers/gda-launches-bitcoin-mining-centre-argentina/docview/3055497261/se-2?accountid=7064,Neutral,Positive,Neutral,Positive,Positive,Neutral,0.0
SEC Filings,SEC-156459019014806,HES,2019-01-05,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019014806/hes-10q_20190331.htm,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.03971469860531185
SEC Filings,SEC-156459019001338,HES,2019-01-30,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019001338/hes-8k_20190130.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.03971469860531185
Earnings Call Presentations,EP-23,HES,2019-01-30,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.03971469860531185
Earnings Call Q&A,EQ-23,HES,2019-01-30,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.03971469860531185
SEC Filings,SEC-156459019003671,HES,2019-02-21,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019003671/hes-10k_20181231.htm,Neutral,Positive,Positive,Neutral,Neutral,Neutral,-0.016371113458756414
Investment Research,IR-4896,HES,2019-04-02,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.008054176447258365
Investment Research,IR-4841,HES,2019-04-11,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.0011047691711467689
SEC Filings,SEC-119312519115071,HES,2019-04-23,https://www.sec.gov/Archives/edgar/data/0000004447/000119312519115071/d645839d8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.006186863571848056
SEC Filings,SEC-156459019012887,HES,2019-04-25,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019012887/hes-8k_20190425.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.025360502968866383
Earnings Call Presentations,EP-32,HES,2019-04-25,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.025360502968866383
Earnings Call Q&A,EQ-32,HES,2019-04-25,,Positive,Positive,Positive,Neutral,Neutral,Positive,-0.025360502968866383
Investment Research,IR-4887,HES,2019-04-29,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.0010961615141060754
SEC Filings,SEC-156459019021910,HES,2019-06-06,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019021910/hes-11k_20181231.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.02473242384048424
Investment Research,IR-4861,HES,2019-06-08,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.010921173725542577
SEC Filings,SEC-156459019029357,HES,2019-06-08,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019029357/hes-10q_20190630.htm,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.010921173725542577
SEC Filings,SEC-119312519168286,HES,2019-07-06,https://www.sec.gov/Archives/edgar/data/0000004447/000119312519168286/d764498d8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.010921173725542577
SEC Filings,SEC-119312519287379,HES,2019-07-11,https://www.sec.gov/Archives/edgar/data/0000004447/000119312519287379/d829311d8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.010921173725542577
SEC Filings,SEC-156459019041724,HES,2019-07-11,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019041724/hes-10q_20190930.htm,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,-0.010921173725542577
SEC Filings,SEC-156459019027209,HES,2019-07-31,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019027209/hes-8k_20190630.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.04580624438184144
Earnings Call Presentations,EP-43,HES,2019-07-31,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.04580624438184144
Earnings Call Q&A,EQ-43,HES,2019-07-31,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.04580624438184144
SEC Filings,SEC-119312519069296,HES,2019-08-03,https://www.sec.gov/Archives/edgar/data/0000004447/000119312519069296/d652481d8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008709410413168195
SEC Filings,SEC-119312519288456,HES,2019-08-11,https://www.sec.gov/Archives/edgar/data/0000004447/000119312519288456/d831920d8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008709410413168195
ProQuest,PQ-2275921338,HES,2019-08-20,https://www.proquest.com/newspapers/hess-has-been-2019s-top-oil-gas-stock-nothing-do/docview/2275921338/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.008709410413168195
ProQuest,PQ-2276725046,HES,2019-08-21,https://www.proquest.com/newspapers/stake-guyana-oil-field-lifts-hess/docview/2276725046/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,0.035623149977378255
ProQuest,PQ-2294168079,HES,2019-09-20,https://www.proquest.com/newspapers/hess-general-motors-amazon-stocks-that-defined/docview/2294168079/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,0.0013723262913227785
SEC Filings,SEC-156459019038507,HES,2019-10-30,https://www.sec.gov/Archives/edgar/data/0000004447/000156459019038507/hes-8k_20191030.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.044837601216873524
Earnings Call Presentations,EP-53,HES,2019-10-30,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.044837601216873524
Earnings Call Q&A,EQ-53,HES,2019-10-30,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.044837601216873524
Investment Research,IR-4781,HES,2020-01-02,,Neutral,Positive,Positive,Negative,Neutral,Neutral,0.013620722297136956
Investment Research,IR-4536,HES,2020-01-08,,Neutral,Positive,Neutral,Negative,Neutral,Negative,-0.034113109856964474
Investment Research,IR-4801,HES,2020-01-18,,Negative,Positive,Neutral,Neutral,Neutral,Neutral,-0.06922094825289182
Investment Research,IR-4791,HES,2020-01-25,,Neutral,Positive,Positive,Negative,Neutral,Negative,-0.06922094825289182
SEC Filings,SEC-156459020002376,HES,2020-01-29,https://www.sec.gov/Archives/edgar/data/0000004447/000156459020002376/hes-8k_20200129.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.06922094825289182
Earnings Call Presentations,EP-60,HES,2020-01-29,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.06922094825289182
Earnings Call Q&A,EQ-60,HES,2020-01-29,,Neutral,Positive,Positive,Neutral,Positive,Neutral,-0.06922094825289182
Investment Research,IR-4788,HES,2020-01-31,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.03398213011677198
Investment Research,IR-4678,HES,2020-02-05,,Negative,Positive,Neutral,Neutral,Neutral,Negative,0.02843763464923099
Investment Research,IR-4755,HES,2020-02-15,,Positive,Positive,Positive,Negative,Neutral,Neutral,0.01809041240866005
SEC Filings,SEC-156459020005545,HES,2020-02-20,https://www.sec.gov/Archives/edgar/data/0000004447/000156459020005545/hes-10k_20191231.htm,Neutral,Positive,Positive,Neutral,Neutral,Neutral,0.01809041240866005
Investment Research,IR-4745,HES,2020-02-22,,Positive,Positive,Neutral,Neutral,Neutral,Neutral,0.20315359769849595
Investment Research,IR-4735,HES,2020-02-29,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.20315359769849595
Investment Research,IR-4533,HES,2020-03-08,,Positive,Positive,Positive,Neutral,Neutral,Negative,0.20315359769849595
Investment Research,IR-4439,HES,2020-03-10,,Neutral,Negative,Positive,Negative,Neutral,Negative,0.20315359769849595
Investment Research,IR-4371,HES,2020-03-11,,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.07535269245472875
Investment Research,IR-4316,HES,2020-03-12,,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,-0.10493326611121334
SEC Filings,SEC-119312520076111,HES,2020-03-17,https://www.sec.gov/Archives/edgar/data/0000004447/000119312520076111/d888787d8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.013848495416013518
Investment Research,IR-4716,HES,2020-03-21,,Positive,Positive,Positive,Negative,Neutral,Negative,-0.03963946836431964
Investment Research,IR-4822,HES,2020-04-01,,Negative,Positive,Neutral,Negative,Neutral,Neutral,-0.03963946836431964
Investment Research,IR-4705,HES,2020-04-04,,Neutral,Positive,Neutral,Negative,Neutral,Neutral,0.0002848364350969135
Investment Research,IR-4577,HES,2020-04-07,,Neutral,Negative,Neutral,Negative,Neutral,Negative,0.0002848364350969135
SEC Filings,SEC-119312520285578,HES,2020-04-11,https://www.sec.gov/Archives/edgar/data/0000004447/000119312520285578/d75132d8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.03801865005733651
Investment Research,IR-4692,HES,2020-04-18,,Neutral,Positive,Neutral,Negative,Neutral,Negative,-0.03801865005733651
ProQuest,PQ-2392008748,HES,2020-04-20,https://www.proquest.com/newspapers/boards-reset-executive-pay-equity-grants-during/docview/2392008748/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.03801865005733651
ProQuest,PQ-2392301035,HES,2020-04-21,https://www.proquest.com/newspapers/companies-revamp-executive-pay-with-less-cash/docview/2392301035/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.012245866831239738
ProQuest,PQ-2394817872,HES,2020-04-24,https://www.proquest.com/newspapers/heres-complex-expensive-way-some-oil-producers/docview/2394817872/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Negative,0.0189583864369689
ProQuest,PQ-2394018140,HES,2020-04-24,https://www.proquest.com/newspapers/some-oil-producers-have-secret-weapon-hedging-as/docview/2394018140/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,0.0189583864369689
Investment Research,IR-4687,HES,2020-04-25,,Neutral,Positive,Positive,Negative,Neutral,Negative,-0.024490504203051877
SEC Filings,SEC-119312520162246,HES,2020-05-06,https://www.sec.gov/Archives/edgar/data/0000004447/000119312520162246/d940075d8k.htm,Neutral,Negative,Negative,Neutral,Neutral,Negative,-0.024490504203051877
Earnings Call Presentations,EP-75,HES,2020-05-07,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,0.030882243964277523
Earnings Call Q&A,EQ-75,HES,2020-05-07,,Positive,Neutral,Neutral,Neutral,Neutral,Negative,0.030882243964277523
Investment Research,IR-4479,HES,2020-05-09,,Neutral,Neutral,Positive,Negative,Neutral,Negative,-0.027846387813143303
SEC Filings,SEC-162828020015747,HES,2020-05-11,https://www.sec.gov/Archives/edgar/data/0000004447/000162828020015747/hes-20200930.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.027846387813143303
Investment Research,IR-4651,HES,2020-05-16,,Positive,Positive,Positive,Negative,Neutral,Negative,0.03227199053652452
Investment Research,IR-4649,HES,2020-05-20,,Positive,Neutral,Positive,Neutral,Neutral,Negative,0.03227199053652452
Investment Research,IR-4640,HES,2020-05-23,,Positive,Neutral,Neutral,Negative,Neutral,Neutral,0.007151266242280574
Investment Research,IR-4630,HES,2020-05-30,,Positive,Neutral,Positive,Negative,Neutral,Neutral,0.007151266242280574
SEC Filings,SEC-119312520065102,HES,2020-06-03,https://www.sec.gov/Archives/edgar/data/0000004447/000119312520065102/d897814d8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.007151266242280574
Investment Research,IR-4620,HES,2020-06-06,,Neutral,Neutral,Positive,Negative,Neutral,Negative,0.051727188747765496
SEC Filings,SEC-162828020011992,HES,2020-06-08,https://www.sec.gov/Archives/edgar/data/0000004447/000162828020011992/hes-20200630.htm,Positive,Neutral,Negative,Neutral,Neutral,Negative,0.051727188747765496
Investment Research,IR-4308,HES,2020-06-12,,Neutral,Neutral,Positive,Negative,Neutral,Negative,0.026697106019606176
Investment Research,IR-4609,HES,2020-06-13,,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,-0.00020171636681953764
SEC Filings,SEC-156459020029360,HES,2020-06-15,https://www.sec.gov/Archives/edgar/data/0000004447/000156459020029360/hes-11k_20191231.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.00020171636681953764
Investment Research,IR-4599,HES,2020-06-20,,Neutral,Negative,Neutral,Negative,Neutral,Negative,0.03950089381456201
Investment Research,IR-4588,HES,2020-06-27,,Positive,Neutral,Negative,Negative,Neutral,Negative,0.03950089381456201
SEC Filings,SEC-156459020022366,HES,2020-07-05,https://www.sec.gov/Archives/edgar/data/0000004447/000156459020022366/hes-8k_20200507.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.03950089381456201
SEC Filings,SEC-156459020022922,HES,2020-07-05,https://www.sec.gov/Archives/edgar/data/0000004447/000156459020022922/hes-10q_20200331.htm,Negative,Neutral,Neutral,Neutral,Neutral,Negative,0.03950089381456201
Investment Research,IR-4358,HES,2020-07-11,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,0.03950089381456201
Investment Research,IR-4556,HES,2020-07-18,,Neutral,Negative,Positive,Negative,Neutral,Negative,0.03950089381456201
Investment Research,IR-4545,HES,2020-07-25,,Positive,Neutral,Negative,Neutral,Neutral,Negative,0.03950089381456201
SEC Filings,SEC-162828020010757,HES,2020-07-29,https://www.sec.gov/Archives/edgar/data/0000004447/000162828020010757/hes-20200729.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.03950089381456201
Earnings Call Presentations,EP-77,HES,2020-07-29,,Positive,Positive,Positive,Positive,Positive,Neutral,0.03950089381456201
Earnings Call Q&A,EQ-77,HES,2020-07-29,,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.03950089381456201
Investment Research,IR-4524,HES,2020-08-08,,Negative,Negative,Positive,Negative,Neutral,Negative,-0.0010880149005095818
Investment Research,IR-4510,HES,2020-08-15,,Neutral,Negative,Neutral,Negative,Neutral,Negative,-0.0010880149005095818
Investment Research,IR-4500,HES,2020-08-22,,Positive,Neutral,Neutral,Negative,Neutral,Neutral,-0.0010880149005095818
Investment Research,IR-4490,HES,2020-08-29,,Neutral,Neutral,Neutral,Negative,Neutral,Negative,-0.0010880149005095818
Investment Research,IR-4770,HES,2020-09-02,,Positive,Positive,Positive,Negative,Neutral,Neutral,-0.0010880149005095818
Investment Research,IR-4664,HES,2020-09-05,,Neutral,Positive,Positive,Neutral,Neutral,Negative,-0.034224305596592175
Investment Research,IR-4459,HES,2020-09-19,,Positive,Neutral,Positive,Negative,Neutral,Neutral,-0.034224305596592175
Investment Research,IR-4449,HES,2020-09-26,,Positive,Neutral,Positive,Negative,Neutral,Neutral,-0.034224305596592175
Investment Research,IR-4428,HES,2020-10-10,,Positive,Neutral,Positive,Negative,Neutral,Negative,-0.034224305596592175
Investment Research,IR-4353,HES,2020-10-11,,Positive,Positive,Positive,Neutral,Neutral,Neutral,-0.034224305596592175
Investment Research,IR-4409,HES,2020-10-17,,Positive,Neutral,Positive,Negative,Neutral,Positive,-0.034224305596592175
Investment Research,IR-4418,HES,2020-10-17,,Neutral,Neutral,Neutral,Negative,Neutral,Negative,-0.034224305596592175
Investment Research,IR-4396,HES,2020-10-24,,Positive,Negative,Positive,Negative,Neutral,Neutral,-0.034224305596592175
Investment Research,IR-4392,HES,2020-10-28,,Negative,Neutral,Positive,Neutral,Neutral,Negative,-0.034224305596592175
SEC Filings,SEC-162828020014914,HES,2020-10-28,https://www.sec.gov/Archives/edgar/data/0000004447/000162828020014914/hes-20201028.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.034224305596592175
Earnings Call Presentations,EP-87,HES,2020-10-28,,Positive,Neutral,Positive,Positive,Neutral,Neutral,-0.034224305596592175
Earnings Call Q&A,EQ-87,HES,2020-10-28,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.034224305596592175
Investment Research,IR-4389,HES,2020-10-29,,Positive,Neutral,Neutral,Negative,Neutral,Neutral,0.029346150631631485
Investment Research,IR-4376,HES,2020-10-31,,Negative,Neutral,Positive,Neutral,Neutral,Negative,0.02540278803275986
Investment Research,IR-4812,HES,2020-11-01,,Negative,Positive,Neutral,Neutral,Neutral,Neutral,0.02540278803275986
Investment Research,IR-4567,HES,2020-11-07,,Positive,Neutral,Positive,Negative,Neutral,Neutral,0.02540278803275986
Investment Research,IR-4341,HES,2020-11-14,,Positive,Neutral,Positive,Negative,Neutral,Neutral,0.02540278803275986
Investment Research,IR-4329,HES,2020-11-21,,Neutral,Neutral,Positive,Negative,Neutral,Neutral,0.02540278803275986
Investment Research,IR-4318,HES,2020-11-28,,Negative,Neutral,Positive,Negative,Neutral,Negative,0.02540278803275986
Investment Research,IR-4469,HES,2020-12-09,,Positive,Negative,Neutral,Negative,Neutral,Neutral,0.02540278803275986
Investment Research,IR-4295,HES,2020-12-12,,Neutral,Neutral,Positive,Negative,Neutral,Neutral,-0.013261235666456761
Investment Research,IR-4282,HES,2020-12-19,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.013261235666456761
Investment Research,IR-4273,HES,2020-12-26,,Positive,Neutral,Positive,Negative,Neutral,Neutral,-0.013261235666456761
SEC Filings,SEC-119312520327685,HES,2020-12-28,https://www.sec.gov/Archives/edgar/data/0000004447/000119312520327685/d27159d8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.013261235666456761
SEC Filings,SEC-162828021003531,HES,2021-01-03,https://www.sec.gov/Archives/edgar/data/0000004447/000162828021003531/hes-20201231.htm,Neutral,Neutral,Negative,Neutral,Neutral,Negative,0.07083312541101616
Investment Research,IR-4057,HES,2021-01-05,,Positive,Neutral,Positive,Negative,Neutral,Neutral,0.07083312541101616
Investment Research,IR-4242,HES,2021-01-16,,Neutral,Neutral,Positive,Negative,Neutral,Negative,-0.021332474831099124
Investment Research,IR-4232,HES,2021-01-23,,Neutral,Positive,Positive,Neutral,Neutral,Neutral,-0.021332474831099124
Investment Research,IR-4230,HES,2021-01-27,,Neutral,Positive,Positive,Neutral,Neutral,Neutral,-0.021332474831099124
SEC Filings,SEC-162828021000833,HES,2021-01-27,https://www.sec.gov/Archives/edgar/data/0000004447/000162828021000833/hes-20210127.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.021332474831099124
Earnings Call Presentations,EP-94,HES,2021-01-27,,Positive,Positive,Positive,Neutral,Neutral,Positive,-0.021332474831099124
