Source,Unique_ID,Ticker,Date,URL,Finance,Production,Reserves/M&A,Regulatory,Green Energy,OG Price,Returns
ProQuest,PQ-2405422022,OXY,2020-04-21,https://www.proquest.com/newspapers/wall-street-occidental-petroleum-led-asia-region/docview/2405422022/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.01985700667525636
ProQuest,PQ-2405410674,OXY,2020-04-21,https://www.proquest.com/newspapers/wall-street-occidental-petroleum-led-usa-region/docview/2405410674/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.01985700667525636
Investment Research,IR-4731,OXY,2020-05-03,,Negative,Positive,Negative,Neutral,Neutral,Negative,0.018372675459505716
ProQuest,PQ-2386069708,OXY,2020-05-04,https://www.proquest.com/newspapers/texas-gets-double-punch-coronavirus-oil-shock/docview/2386069708/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.018372675459505716
ProQuest,PQ-2398312028,OXY,2020-05-05,https://www.proquest.com/newspapers/occidental-seeks-lessen-roughly-40-billion-debt/docview/2398312028/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.012886596794680849
SEC Filings,SEC-79746820000008,OXY,2020-05-05,https://www.sec.gov/Archives/edgar/data/0000797468/000079746820000008/oxy-20200505.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.012886596794680849
ProQuest,PQ-2409726865,OXY,2020-05-06,https://www.proquest.com/newspapers/occidental-petroleum-stock-rocketed-30-higher/docview/2409726865/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,-0.125326385174636
Investment Research,IR-4483,OXY,2020-05-09,,Negative,Negative,Negative,Neutral,Neutral,Negative,-0.049366191586787234
Investment Research,IR-4654,OXY,2020-05-16,,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.049366191586787234
SEC Filings,SEC-114036120012186,OXY,2020-05-21,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120012186/form8k.htm,Neutral,Positive,Negative,Negative,Neutral,Neutral,-0.049366191586787234
Investment Research,IR-4643,OXY,2020-05-23,,Negative,Neutral,Negative,Negative,Neutral,Negative,-0.05058640277682325
ProQuest,PQ-2407626409,OXY,2020-05-29,https://www.proquest.com/newspapers/occidental-nearly-eliminates-dividend-amid-low/docview/2407626409/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Neutral,Negative,-0.05058640277682325
Investment Research,IR-4632,OXY,2020-05-30,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.006472458942288428
ProQuest,PQ-2386392174,OXY,2020-06-04,https://www.proquest.com/newspapers/warren-buffetts-death-spiral-deal-berkshire/docview/2386392174/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.006472458942288428
ProQuest,PQ-2386258973,OXY,2020-06-04,https://www.proquest.com/newspapers/warren-buffett-could-end-up-getting-bonus/docview/2386258973/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.006472458942288428
ProQuest,PQ-2386109619,OXY,2020-06-04,https://www.proquest.com/newspapers/texas-takes-two-punches-oil-shock-outbreak-state/docview/2386109619/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.006472458942288428
ProQuest,PQ-2398826370,OXY,2020-06-05,https://www.proquest.com/newspapers/occidental-stock-rises-because-company-is-cutting/docview/2398826370/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.3369774313473821
ProQuest,PQ-2398423909,OXY,2020-06-05,https://www.proquest.com/newspapers/occidental-seeks-ways-reduce-roughly-40-billion/docview/2398423909/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.3369774313473821
SEC Filings,SEC-79746820000010,OXY,2020-06-05,https://www.sec.gov/Archives/edgar/data/0000797468/000079746820000010/oxy-20200331.htm,Negative,Negative,Negative,Neutral,Neutral,Negative,0.3369774313473821
Earnings Call Presentations,EP-73,OXY,2020-06-05,,Negative,Positive,Neutral,Neutral,Positive,Negative,0.3369774313473821
Earnings Call Q&A,EQ-73,OXY,2020-06-05,,Negative,Neutral,Positive,Neutral,Positive,Negative,0.3369774313473821
Investment Research,IR-4621,OXY,2020-06-06,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.06321872331077771
Investment Research,IR-4312,OXY,2020-06-12,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.06321872331077771
Investment Research,IR-4611,OXY,2020-06-13,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.033088057234646584
Investment Research,IR-4606,OXY,2020-06-18,,Negative,Negative,Neutral,Negative,Neutral,Neutral,0.033088057234646584
Investment Research,IR-4601,OXY,2020-06-20,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.030000202081880367
SEC Filings,SEC-114036120014675,OXY,2020-06-25,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120014675/nt10013018x2_8k.htm,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.030000202081880367
Investment Research,IR-4590,OXY,2020-06-27,,Negative,Positive,Negative,Neutral,Neutral,Negative,0.009610049527400077
SEC Filings,SEC-79746820000017,OXY,2020-06-29,https://www.sec.gov/Archives/edgar/data/0000797468/000079746820000017/form11k2019.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Negative,0.009610049527400077
SEC Filings,SEC-114036120000411,OXY,2020-07-01,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120000411/form8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.048633951644754814
ProQuest,PQ-2386682270,OXY,2020-07-04,https://www.proquest.com/newspapers/buffett-looks-smart-occidental-deal-oil-collapse/docview/2386682270/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.032914410319418996
Investment Research,IR-4362,OXY,2020-07-11,,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.032914410319418996
SEC Filings,SEC-114036120027553,OXY,2020-07-12,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120027553/nt10017684x2_8k.htm,Positive,Neutral,Neutral,Negative,Neutral,Neutral,-0.032914410319418996
SEC Filings,SEC-114036120015887,OXY,2020-07-13,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120015887/nc10013373x2_8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.032914410319418996
SEC Filings,SEC-114036120016017,OXY,2020-07-15,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120016017/nt10013471x2_8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.029976215789052407
Investment Research,IR-4560,OXY,2020-07-18,,Negative,Neutral,Negative,Negative,Neutral,Negative,-0.0023892763283464014
Investment Research,IR-4548,OXY,2020-07-25,,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.0023892763283464014
SEC Filings,SEC-114036120016673,OXY,2020-07-27,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120016673/nc10013373x1_8k.htm,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0023892763283464014
SEC Filings,SEC-114036120017176,OXY,2020-07-31,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120017176/brhc10013974_8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0019023659133132753
Investment Research,IR-4672,OXY,2020-08-05,,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.012706424671413696
Investment Research,IR-4526,OXY,2020-08-08,,Negative,Positive,Negative,Neutral,Neutral,Negative,-0.01583123397597186
SEC Filings,SEC-114036120027684,OXY,2020-08-12,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120027684/nt10017684x3_8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.01583123397597186
SEC Filings,SEC-114036120018270,OXY,2020-08-13,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120018270/nt10014273x2_8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.02144774820750417
Investment Research,IR-4517,OXY,2020-08-14,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.0027398221421854885
ProQuest,PQ-2434110218,OXY,2020-08-14,https://www.proquest.com/newspapers/warren-buffetts-berkshire-hathaway-sells-jpmorgan/docview/2434110218/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.0027398221421854885
Investment Research,IR-4514,OXY,2020-08-15,,Negative,Negative,Negative,Neutral,Neutral,Negative,-0.049863302616573235
ProQuest,PQ-2434446208,OXY,2020-08-17,https://www.proquest.com/newspapers/warren-buffetts-berkshire-hathaway-bought-barrick/docview/2434446208/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Neutral,-0.049863302616573235
Investment Research,IR-4504,OXY,2020-08-22,,Negative,Negative,Negative,Neutral,Neutral,Negative,0.03495417262522271
SEC Filings,SEC-114036120018915,OXY,2020-08-24,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120018915/nc10014615x1_8k.htm,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.03495417262522271
SEC Filings,SEC-114036120019096,OXY,2020-08-26,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120019096/nt10014273x5_8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.04071071138303528
Investment Research,IR-4494,OXY,2020-08-29,,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.006410165517037103
Investment Research,IR-4772,OXY,2020-09-02,,Negative,Positive,Positive,Neutral,Neutral,Negative,-0.006410165517037103
Investment Research,IR-4665,OXY,2020-09-05,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.00294409319835931
ProQuest,PQ-2410842915,OXY,2020-09-06,https://www.proquest.com/newspapers/occidental-stock-has-surged-why-analyst-thinks/docview/2410842915/se-2?accountid=7064,Positive,Neutral,Negative,Neutral,Neutral,Positive,0.00294409319835931
SEC Filings,SEC-79746820000032,OXY,2020-09-11,https://www.sec.gov/Archives/edgar/data/0000797468/000079746820000032/oxy-20201109.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.00294409319835931
SEC Filings,SEC-79746820000033,OXY,2020-09-11,https://www.sec.gov/Archives/edgar/data/0000797468/000079746820000033/oxy-20200930.htm,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.00294409319835931
Investment Research,IR-4463,OXY,2020-09-19,,Negative,Neutral,Negative,Negative,Neutral,Negative,-0.030901301085672683
SEC Filings,SEC-114036120020924,OXY,2020-09-21,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120020924/nc10015284x1_8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.030901301085672683
Investment Research,IR-4453,OXY,2020-09-26,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.014807418339453982
ProQuest,PQ-2375523303,OXY,2020-10-03,https://www.proquest.com/newspapers/occidental-petroleum-cuts-dividend-86/docview/2375523303/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.014807418339453982
ProQuest,PQ-2375517056,OXY,2020-10-03,https://www.proquest.com/newspapers/occidental-slash-spending-payout-amid-lower-oil/docview/2375517056/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.014807418339453982
ProQuest,PQ-2421891493,OXY,2020-10-07,https://www.proquest.com/newspapers/oxys-sweetener-bitter-pill-warren-buffett/docview/2421891493/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.014807418339453982
SEC Filings,SEC-79746820000026,OXY,2020-10-08,https://www.sec.gov/Archives/edgar/data/0000797468/000079746820000026/oxy-20200810.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.08754872121761559
SEC Filings,SEC-79746820000027,OXY,2020-10-08,https://www.sec.gov/Archives/edgar/data/0000797468/000079746820000027/oxy-20200630.htm,Negative,Negative,Negative,Neutral,Neutral,Negative,0.08754872121761559
Investment Research,IR-4432,OXY,2020-10-10,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.015310938680681563
Investment Research,IR-4352,OXY,2020-10-11,,Negative,Neutral,Neutral,Neutral,Neutral,Negative,0.015310938680681563
Earnings Call Presentations,EP-93,OXY,2020-10-11,,Positive,Positive,Positive,Positive,Positive,Neutral,0.015310938680681563
Earnings Call Q&A,EQ-93,OXY,2020-10-11,,Neutral,Positive,Neutral,Neutral,Positive,Neutral,0.015310938680681563
ProQuest,PQ-2451256483,OXY,2020-10-15,https://www.proquest.com/newspapers/occidental-sees-oil-rebalancing-end-2021-energy/docview/2451256483/se-2?accountid=7064,Negative,Neutral,Positive,Neutral,Neutral,Positive,0.015310938680681563
Investment Research,IR-4410,OXY,2020-10-17,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.05695502900376037
Investment Research,IR-4422,OXY,2020-10-17,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.05695502900376037
Investment Research,IR-4404,OXY,2020-10-24,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.05695502900376037
Investment Research,IR-4382,OXY,2020-10-31,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.05695502900376037
Investment Research,IR-4814,OXY,2020-11-01,,Negative,Positive,Positive,Neutral,Neutral,Negative,0.05695502900376037
SEC Filings,SEC-114036120002770,OXY,2020-11-02,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120002770/form8k.htm,Negative,Positive,Neutral,Neutral,Neutral,Neutral,0.05695502900376037
ProQuest,PQ-2388169336,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-cuts-dividend-plans-reduce-capital/docview/2388169336/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2388169237,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-petroleum-dash-cash/docview/2388169237/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2388169078,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-petroleum-dash-cash/docview/2388169078/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2388168224,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-petroleum-dash-cash/docview/2388168224/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2388168202,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-cuts-dividend-plans-reduce-capital/docview/2388168202/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2388168197,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-cuts-dividend-plans-reduce-capital/docview/2388168197/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2388168119,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-cuts-dividend-plans-reduce-capital/docview/2388168119/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2388167980,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-petroleum-dash-cash/docview/2388167980/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2376024247,OXY,2020-11-03,https://www.proquest.com/newspapers/carl-icahn-boosts-occidental-stake-almost-10-as/docview/2376024247/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2375662821,OXY,2020-11-03,https://www.proquest.com/newspapers/occidental-slash-spending-32-cut-payout/docview/2375662821/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.004145034162156946
ProQuest,PQ-2375580510,OXY,2020-11-03,https://www.proquest.com/newspapers/chute-des-cours-du-brut-laméricain-occidental-se/docview/2375580510/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,0.004145034162156946
Investment Research,IR-4701,OXY,2020-11-04,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.012384176755046772
Investment Research,IR-4570,OXY,2020-11-07,,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.03877220542924642
Earnings Call Presentations,EP-85,OXY,2020-11-08,,Positive,Neutral,Positive,Neutral,Positive,Neutral,-0.03877220542924642
Earnings Call Q&A,EQ-85,OXY,2020-11-08,,Positive,Neutral,Positive,Positive,Positive,Neutral,-0.03877220542924642
Investment Research,IR-4350,OXY,2020-11-11,,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.03877220542924642
ProQuest,PQ-2460078898,OXY,2020-11-13,https://www.proquest.com/newspapers/covid-19-vaccine-election-results-boost-riskiest/docview/2460078898/se-2?accountid=7064,Positive,Neutral,Neutral,Positive,Neutral,Neutral,0.043324666888972185
Investment Research,IR-4349,OXY,2020-11-14,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.038072962175815794
Investment Research,IR-4339,OXY,2020-11-19,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.038072962175815794
Investment Research,IR-4336,OXY,2020-11-21,,Neutral,Neutral,Negative,Neutral,Neutral,Neutral,0.06472085125041405
ProQuest,PQ-2463570155,OXY,2020-11-24,https://www.proquest.com/newspapers/occidental-petroleum-agilent-tesla-what-watch/docview/2463570155/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,0.06472085125041405
Investment Research,IR-4326,OXY,2020-11-28,,Negative,Neutral,Negative,Negative,Neutral,Negative,0.03146615442972234
ProQuest,PQ-2376136833,OXY,2020-12-03,https://www.proquest.com/newspapers/buffett-occidental-weve-seen-this-movie-before/docview/2376136833/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.03146615442972234
ProQuest,PQ-2376095783,OXY,2020-12-03,https://www.proquest.com/newspapers/icahn-increases-stake-occidental-10/docview/2376095783/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.03146615442972234
Investment Research,IR-4473,OXY,2020-12-09,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.014121550126836135
Investment Research,IR-4303,OXY,2020-12-12,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.03495038207105927
ProQuest,PQ-2469983703,OXY,2020-12-15,https://www.proquest.com/newspapers/take-two-occidental-petroleum-moderna-what-watch/docview/2469983703/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.03495038207105927
Investment Research,IR-4289,OXY,2020-12-19,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,-0.03148248643620166
SEC Filings,SEC-114036120029193,OXY,2020-12-22,https://www.sec.gov/Archives/edgar/data/0000797468/000114036120029193/brhc10018197_8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.03148248643620166
Investment Research,IR-4281,OXY,2020-12-26,,Neutral,Neutral,Negative,Neutral,Neutral,Negative,-0.033500898480820385
ProQuest,PQ-2474378114,OXY,2020-12-31,https://www.proquest.com/newspapers/tesla-paypal-carnival-occidental-here-are-5-best/docview/2474378114/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.033500898480820385
Investment Research,IR-4156,OXY,2021-01-03,,Negative,Negative,Negative,Neutral,Neutral,Neutral,0.10085971290849693
Investment Research,IR-4065,OXY,2021-01-05,,Negative,Neutral,Negative,Neutral,Neutral,Positive,0.10085971290849693
Investment Research,IR-4250,OXY,2021-01-16,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.030370685384342178
ProQuest,PQ-2490851281,OXY,2021-01-19,https://www.proquest.com/newspapers/occidental-petroleum-touts-green-credentials/docview/2490851281/se-2?accountid=7064,Negative,Neutral,Negative,Positive,Positive,Negative,0.030370685384342178
ProQuest,PQ-2490848845,OXY,2021-01-19,https://www.proquest.com/newspapers/occidental-petroleum-touts-green-credentials/docview/2490848845/se-2?accountid=7064,Negative,Neutral,Negative,Positive,Positive,Neutral,0.030370685384342178
ProQuest,PQ-2490848793,OXY,2021-01-19,https://www.proquest.com/newspapers/occidental-petroleum-touts-green-credentials/docview/2490848793/se-2?accountid=7064,Negative,Neutral,Negative,Positive,Positive,Negative,0.030370685384342178
Investment Research,IR-4240,OXY,2021-01-23,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.016450400748893257
Investment Research,IR-4223,OXY,2021-01-30,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.016450400748893257
Investment Research,IR-4271,OXY,2021-02-01,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.016450400748893257
SEC Filings,SEC-114036121040049,OXY,2021-02-12,https://www.sec.gov/Archives/edgar/data/0000797468/000114036121040049/brhc10031435_8k.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.01641319264253749
Investment Research,IR-4183,OXY,2021-02-13,,Negative,Neutral,Negative,Negative,Neutral,Neutral,0.04214255928049271
ProQuest,PQ-2489528304,OXY,2021-02-16,https://www.proquest.com/newspapers/palantir-borgwarner-occidental-petroleum-what/docview/2489528304/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Positive,0.04214255928049271
Investment Research,IR-4176,OXY,2021-02-20,,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.041305816923349115
SEC Filings,SEC-79746821000005,OXY,2021-02-22,https://www.sec.gov/Archives/edgar/data/0000797468/000079746821000005/oxy-20210222.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.041305816923349115
Earnings Call Presentations,EP-100,OXY,2021-02-23,,Positive,Neutral,Positive,Neutral,Positive,Neutral,-0.015489143374036729
Earnings Call Q&A,EQ-100,OXY,2021-02-23,,Neutral,Positive,Neutral,Positive,Positive,Neutral,-0.015489143374036729
Investment Research,IR-4166,OXY,2021-02-25,,Negative,Negative,Neutral,Neutral,Neutral,Positive,-0.05007100403519327
SEC Filings,SEC-79746821000009,OXY,2021-02-26,https://www.sec.gov/Archives/edgar/data/0000797468/000079746821000009/oxy-20201231.htm,Negative,Neutral,Negative,Negative,Positive,Negative,-0.005233698498130823
Investment Research,IR-4165,OXY,2021-02-27,,Negative,Negative,Neutral,Negative,Neutral,Neutral,0.043265858719457206
Investment Research,IR-4111,OXY,2021-03-04,,Negative,Neutral,Neutral,Neutral,Neutral,Positive,0.043265858719457206
Investment Research,IR-3967,OXY,2021-03-07,,Negative,Neutral,Negative,Negative,Neutral,Neutral,-0.04674984408085281
SEC Filings,SEC-79746821000027,OXY,2021-03-08,https://www.sec.gov/Archives/edgar/data/0000797468/000079746821000027/oxy-20210803.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.04674984408085281
SEC Filings,SEC-79746821000028,OXY,2021-03-08,https://www.sec.gov/Archives/edgar/data/0000797468/000079746821000028/oxy-20210630.htm,Positive,Neutral,Positive,Neutral,Neutral,Positive,-0.04674984408085281
Investment Research,IR-3819,OXY,2021-03-10,,Negative,Positive,Neutral,Neutral,Neutral,Positive,0.024781953634603893
Investment Research,IR-4141,OXY,2021-03-13,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.03088403874019008
Investment Research,IR-4132,OXY,2021-03-17,,Negative,Neutral,Neutral,Neutral,Neutral,Positive,0.03088403874019008
Investment Research,IR-4131,OXY,2021-03-20,,Negative,Neutral,Neutral,Neutral,Neutral,Positive,-0.0225297794232866
Investment Research,IR-4121,OXY,2021-03-27,,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0225297794232866
Earnings Call Presentations,EP-115,OXY,2021-04-08,,Positive,Positive,Positive,Neutral,Positive,Positive,-0.0225297794232866
Earnings Call Q&A,EQ-115,OXY,2021-04-08,,Negative,Positive,Positive,Positive,Positive,Positive,-0.0225297794232866
Investment Research,IR-3860,OXY,2021-04-09,,Negative,Neutral,Negative,Neutral,Neutral,Positive,-0.005661042791175852
SEC Filings,SEC-79746821000035,OXY,2021-04-11,https://www.sec.gov/Archives/edgar/data/0000797468/000079746821000035/oxy-20211104.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.03075689253935776
SEC Filings,SEC-79746821000036,OXY,2021-04-11,https://www.sec.gov/Archives/edgar/data/0000797468/000079746821000036/oxy-20210930.htm,Positive,Neutral,Positive,Neutral,Neutral,Positive,0.03075689253935776
Investment Research,IR-4088,OXY,2021-04-17,,Negative,Neutral,Negative,Neutral,Neutral,Positive,0.03075689253935776
Investment Research,IR-4080,OXY,2021-04-24,,Negative,Neutral,Negative,Neutral,Neutral,Positive,0.03075689253935776
ProQuest,PQ-2496990457,OXY,2021-05-03,https://www.proquest.com/newspapers/gap-occidental-petroleum-smith-amp-wesson-what/docview/2496990457/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,0.03075689253935776
Investment Research,IR-4004,OXY,2021-05-06,,Negative,Neutral,Negative,Neutral,Neutral,Positive,-0.014787352228779138
Investment Research,IR-3904,OXY,2021-05-08,,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0788583948900381
Investment Research,IR-3755,OXY,2021-05-11,,Positive,Neutral,Negative,Neutral,Neutral,Neutral,-0.0788583948900381
Earnings Call Presentations,EP-125,OXY,2021-05-11,,Positive,Positive,Neutral,Positive,Neutral,Positive,-0.0788583948900381
Earnings Call Q&A,EQ-125,OXY,2021-05-11,,Positive,Neutral,Neutral,Positive,Positive,Neutral,-0.0788583948900381
Investment Research,IR-3711,OXY,2021-05-12,,Neutral,Neutral,Neutral,Neutral,Neutral,Positive,0.02405227327441728
Investment Research,IR-4037,OXY,2021-05-14,,Negative,Neutral,Negative,Neutral,Neutral,Positive,0.058625303069846924
Investment Research,IR-4036,OXY,2021-05-15,,Negative,Neutral,Negative,Neutral,Neutral,Positive,-0.03223279301113657
Investment Research,IR-4026,OXY,2021-05-22,,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.03223279301113657
Investment Research,IR-4017,OXY,2021-05-25,,Negative,Neutral,Negative,Neutral,Neutral,Positive,-0.03223279301113657
Investment Research,IR-4012,OXY,2021-05-29,,Negative,Neutral,Negative,Neutral,Neutral,Positive,0.026694696734742118
Investment Research,IR-4201,OXY,2021-06-02,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.026694696734742118
Investment Research,IR-4153,OXY,2021-06-03,,Negative,Neutral,Negative,Neutral,Neutral,Positive,0.0017106712299785887
Investment Research,IR-3903,OXY,2021-06-08,,Negative,Neutral,Positive,Neutral,Neutral,Positive,0.0010288127469939568
Investment Research,IR-3751,OXY,2021-06-11,,Neutral,Positive,Positive,Neutral,Neutral,Positive,0.0
Investment Research,IR-3985,OXY,2021-06-19,,Negative,Neutral,Negative,Neutral,Neutral,Neutral,-0.0507443848324004
Investment Research,IR-3975,OXY,2021-06-26,,Negative,Neutral,Neutral,Neutral,Neutral,Positive,-0.0507443848324004
SEC Filings,SEC-79746821000020,OXY,2021-06-28,https://www.sec.gov/Archives/edgar/data/0000797468/000079746821000020/form11k2020.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0507443848324004
SEC Filings,SEC-114036121022638,OXY,2021-06-29,https://www.sec.gov/Archives/edgar/data/0000797468/000114036121022638/brhc10026315_8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.001920470418538267
SEC Filings,SEC-114036121024443,OXY,2021-07-15,https://www.sec.gov/Archives/edgar/data/0000797468/000114036121024443/brhc10026881_8k.htm,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.021559472987370487
Investment Research,IR-3949,OXY,2021-07-17,,Negative,Neutral,Neutral,Neutral,Neutral,Positive,-0.029556738506080427
